Movie_name,Cast Info,Genre Info
Pain and Glory,"The cast of the movie Pain and Glory includes Agustín Almodóvar as Sacerdote,Antonio Banderas as Salvador Mallo,Asier Etxeandia as Alberto Crespo,Asier Flores as Salvador Mallo,Cecilia Roth as Zulema,César Vicente as Eduardo,Eva Martín as Radióloga,Julián López as Presentador,Julieta Serrano as Madre,Leonardo Sbaraglia as Federico Delgado,Nora Navas as Mercedes,Penélope Cruz as Jacinta Mallo Joven,Raúl Arévalo as Venancio Mallo,Rosalía as Rosita,Susi Sánchez as Beata,Agustín Almodóvar as Sacerdote,Alba García as Cast,César Vicente as Albañil Eduardo,Eva Martín as Radióloga,Julián López as Presentador,Pedro Casablanc as Dr. Galindo,Raúl Arévalo as Venancio Mallo,Sara Sierra as Conchita,Susi Sánchez as Beata.",The genre of the movie is Drama.
Genèse (Genesis),The cast of the movie Genèse (Genesis) includes.,The genre of the movie is .
The Farthest,"The cast of the movie The Farthest includes Carolyn Porco as Herself,Charley Kohlhase as Himself,Edward Stone as Himself,Fran Bagenal as Herself,Frank Drake as Himself,John Casani as Himself,Larry Soderblom as Himself,Lawrence Krauss as Himself,Nick Sagan as Himself,Timothy Ferris as Himself,Frank Locatell as Himself,Heidi Hammel as Herself,James F. Bell as Himself,Jon Lomberg as Himself,Suzanne Dodd as Herself.","The genre of the movie is History,Documentary."
Gomorrah,"The cast of the movie Gomorrah includes Gianfelice Imparato as Don Ciro,Salvatore Abruzzese as Totò,Toni Servillo as Franco,Angelo Aliberti as Man In Quarry,Antonio Aiello as Famel,Antonio Amato as Totò's Friend,Carmine Paternoster as Roberto,Ciro Petrone as Ciro,Denis Bajrami as Kid Driving Truck,Dora Angelone as Maria's Friend,Gigio Morra as Iavarone,Marco Macor as Marco,Maria Nazionale as Maria,Salvatore Cantalupo as Pasquale,Vincenzo Altamura as Gaetano.","The genre of the movie is Drama,Crime."
Days,"The cast of the movie Days includes Anong Houngheuangsy as Non,Kang-sheng Lee as Kang.",The genre of the movie is Drama.
To Be and to Have,"The cast of the movie To Be and to Have includes Alizé as Herself (Student),Axel as Himself (Student),Franck as Himself,Georges Lopez as The Teacher,Guillaume as Himself (Student),Jessie as Herself,Johan as Himself (Student),Johann as Himself (Student),Jonathan as Himself,Julien as Himself (Student),Laura as Herself,Létitia as Herself,Marie-Elizabeth as Herself,Nathalie as Herself,Olivier as Himself (Student).","The genre of the movie is Family,Documentary."
Halloween,"The cast of the movie Halloween includes Malcolm McDowell as Dr. Samuel Loomis,Scout Taylor-Compton as Laurie Strode,Tyler Mane as Michael Myers,Bill Moseley as Zach 'Z-Man' Garrett,Daeg Faerch as Michael Myers, Age 10,Danielle Harris as Annie Brackett,Danny Trejo as Ismael Cruz,Hanna Hall as Judith Myers,Kristina Klebe as Lynda,Leslie Easterbrook as Patty Frost,Sheri Moon Zombie as Deborah Myers,Skyler Gisondo as Tommy Doyle,Steve Boyles as Stan Payne,Tom Towles as Larry Redgrave,William Forsythe as Ronnie White.",The genre of the movie is Horror.
Eraserhead,"The cast of the movie Eraserhead includes Allen Joseph as Mr. X,Charlotte Stewart as Mary X,Jack Fisk as Man In The Planet,Jack Nance as Henry Spencer,Jean Lange as Grandmother,Jeanne Bates as Mrs. X,Judith Roberts as Beautiful Girl Across The Hall,Laurel Near as Lady In The Radiator,Thomas Coulson as The Boy,V. Phipps-Wilson as Landlady (Long Version),Darwin Joston as Paul,Hal Landon Jr. as Pencil Machine Operator,Jennifer Chambers Lynch as Little Girl,John Monez as Bum,T. Max Graham as The Boss.",The genre of the movie is Horror.
The Velvet Underground,"The cast of the movie The Velvet Underground includes Allen Ginsberg as Self,Amy Taubin as Self,Barbara Walters as Self,Danny Fields as Self,Doug Yule as Self,Jackson Browne as Self,John Cale as Self,John Waters as Self,Jonas Mekas as Self,Jonathan Richman as Self,La Monte Young as Self,Lou Reed as Self,Mary Woronov as Self,Maureen Tucker as Self,Merrill Reed Weiner as Self,Sterling Morrison as Self,Amy Taubin as Self,Danny Fields as Self,Doug Yule as Self,Henry Flynt as Self,La Monte Young as Self,Martha Morrison as Self,Maureen Tucker as Self,Merrill Reed Weiner as Self,Richard Mishkin as Self,Sterling Morrison as Self.","The genre of the movie is Music,Documentary."
Medium Cool,"The cast of the movie Medium Cool includes Bob McAndrew as Pennybaker,Charles Geary as Harold's Father,Christine Bergstrom as Dede,Harold Blankenship as Harold,Marianna Hill as Ruth,Peter Bonerz as Gus,Robert Forster as John Cassellis,Sid McCoy as Frank Baker,Verna Bloom as Eileen,William Sickingen as News Director,Beverly Younger as Rich Lady,Doug Kimball as Newscaster,Edward Croke as Plain-Clothesman,Marrian Walters as Social Worker,Peter Boyle as Gun Clinic Manager.",The genre of the movie is Drama.
Can You Bring It: Bill T. Jones and D-Man in the Waters,The cast of the movie Can You Bring It: Bill T. Jones and D-Man in the Waters includes.,The genre of the movie is .
Fire at Sea,"The cast of the movie Fire at Sea includes Francesco Mannino as Himself,Francesco Paterna as Himself,Giuseppe Fragapane as Himself,Maria Costa as Herself,Maria Signorello as Herself,Mattias Cucina as Himself,Pietro Bartolo as Himself,Samuele Caruana as Himself,Samuele Pucillo as Himself.",The genre of the movie is Documentary.
The Fugitive,"The cast of the movie The Fugitive includes Harrison Ford as Dr. Richard Kimble,Tommy Lee Jones as Samuel Gerard,Andreas Katsulas as Sykes,Daniel Roebuck as Biggs,Jeroen Krabbé as Dr. Charles Nichols,Joe Pantoliano as Cosmo Renfro,John Drummond as Newscaster,Joseph F. Kosala as Detective Rosetti,Julianne Moore as Dr. Anne Eastman,L. Scott Caldwell as Poole,Miguel Nino as Chicago Cop #1,Ron Dean as Detective Kelly,Sela Ward as Helen Kimble,Tom Wood as Newman,Tony Fosco as Chicago Cop #2.","The genre of the movie is Action,Drama,Mystery,Thriller,Crime."
F for Fake,"The cast of the movie F for Fake includes Clifford Irving as Self,David Walsh as Self,Edith Irving as Self,Elmyr de Hory as Self,François Reichenbach as Self - Special Participant,Laurence Harvey as Self,Oja Kodar as Self - The Girl,Orson Welles as Self - Narrator,Paul Stewart as Self - Special Participant,Richard Wilson as Self - Special Participant,Alexander Welles as Special Participant,Gary Graver as Special Participant,Howard Hughes as Self,Joseph Cotten as Self - Special Participant,Richard Drewett as Self - Associate Producer.",The genre of the movie is Documentary.
About Elly (2009),"The cast of the movie About Elly (2009) includes Ahmad Mehranfar as Manoochehr,Golshifteh Farahani as Sepideh,Mani Haghighi as Amir,Marila Zare'i as Shohreh,Peyman Moaadi as Peyman,Ra'na Azadivar as Naazi,Saber Abbar as Alireza,Shahab Hosseini as Ahmad,Taraneh Alidoosti as Elly.","The genre of the movie is Drama,Mystery."
The Bridge on the River Kwai,"The cast of the movie The Bridge on the River Kwai includes Alec Guinness as Colonel Nicholson,André Morell as Colonel Green,Geoffrey Horne as Lieutenant Joyce,Jack Hawkins as Major Warden,James Donald as Major Clipton/Doctor,John Boxer as Major Hughes,Percy Herbert as Grogan,Peter Williams as Captain Reeves,Sessue Hayakawa as Colonel Saito,William Holden as Cmdr. Shears,Ann Sears as Nurse,Harold Goodwin as Baker,Heihachirô Ôkawa as Captain Kanematsu,Keiichirô Katsumoto as Lieutenant Miura,M.R.B. Chakrabandhu as Yai.","The genre of the movie is Adventure,Drama,War."
Goldfinger,"The cast of the movie Goldfinger includes Gert Fröbe as Goldfinger,Honor Blackman as Pussy Galore,Sean Connery as James Bond,Austin Willis as Simmons,Bernard Lee as 'M',Bill Nagy as Midnight,Cec Linder as Felix Leiter,Harold Sakata as Oddjob,Lois Maxwell as Moneypenny,Martin Benson as Solo,Michael Mellinger as Kisch,Nadja Regin as Bonita,Peter Cranwell as Johnny,Shirley Eaton as Jill Masterson,Tania Mallet as Tilly Masterson.","The genre of the movie is Action,Adventure,Thriller."
Ma Rainey's Black Bottom,"The cast of the movie Ma Rainey's Black Bottom includes Chadwick Boseman as Levee,Colman Domingo as Cutler,Dusan Brown as Sylvester,Glynn Turman as Toledo,Jeremy Shamos as Irvin,Jonathan Coyne as Sturdyvant,Joshua Harto as Policeman,Michael Potts as Slow Drag,Taylour Paige as Dussie Mae,Viola Davis as Ma Rainey,Antonio Fierro as Laborer,Brent Feitl as Biker,Gregory Bromfield as Shop Owner,James Ciesielski as Laborer,Jordan Rhone as Delivery Boy,Phil Nardozzi as Deli Worker,Tony Amen as Laborer.","The genre of the movie is Drama,Music."
One False Move,"The cast of the movie One False Move includes Bill Paxton as Dale 'Hurricane' Dixon,Billy Bob Thornton as Ray Malcolm,Cynda Williams as Fantasia - Lila Walker,Derrick Williams as Darren,Earl Billings as John McFeely,Jim Metzler as Dud Cole,Jimmy Bridges as Bobby,Kevin Hunter as Ronnie,Meredith 'Jeta' Donovan as Bonnie,Michael Beach as Lenny 'Pluto' Franklyn,Natalie Canerday as Cheryl Ann,Phyllis Kirklin as Mrs. Walker,Phyllis Sutton as Jackie,Robert Anthony Bell as Byron,Robert Ginnaven as Charlie.","The genre of the movie is Drama,Crime."
En el Séptimo Día (On the Seventh Day),The cast of the movie En el Séptimo Día (On the Seventh Day) includes.,The genre of the movie is .
Jane,The cast of the movie Jane includes Jane Goodall as Herself.,"The genre of the movie is Biography,Documentary."
Jaws,"The cast of the movie Jaws includes Richard Dreyfuss as Matt Hooper,Robert Shaw as Sam Quint,Robert Shaw as Quint,Roy Scheider as Chief Martin Brody,Carl Gottlieb as Meadows,Chris Rebello as Michael Brody,Craig Kingsbury as Ben Gardner,Jay Mello as Sean Brody,Jeffrey Kramer as Hendricks,Jeffrey Voorhees as Alex Kintner,Jonathan Filley as Cassidy,Lee Fierro as Mrs. Kintner,Lorraine Gary as Ellen Brody,Murray Hamilton as Vaughn,Susan Backlinie as Christine 'Chrissie' Watkins,Ted Grossman as Estuary Victim.","The genre of the movie is Adventure,Thriller,Horror."
We Are the Best!,"The cast of the movie We Are the Best! includes Johan Liljemark as Kenneth,Liv LeMoyne as Hedvig,Mira Barkhammar as Bobo,Mira Grosin as Klara,Alexander Karlsson as Himself,Alvin Strollo as Mackan,Ann-Sofie Rase as Hedvigs Mamma,Anna Rydgren as Bobos Mamma,Berndt as Börje,Charlie Falk as Linus,Clara Christiansson as Louise,David Dencik as Klaras Pappa,Emrik Ekholm as Klaras Lillebror,Henrik Dahl as Cast,Johan Liljemark as Kenneth,Jonathan Salomonsson as Elis,Lena Carlsson as Klaras Mamma,Lena Nylén as Väninnan,Lily Moodysson as Hedvigs Lillasyster,Liv LeMoyne as Hedvig,Mads Korsgaard as Hans,Mattias Wiberg as Roger,Mira Barkhammar as Bobo,Mira Grosin as Klara,Per Fenger-Krog as Soundtechnician,Peter Eriksson as Bobos Pappa,Serina Bj as Elis Mammas Röst,Sofi Ahlström Helleday as Bobos Mammas Kompis 5,Steve Kratz as Cast,Vanja Engstr as Sandra,Viveca Dahlén as Gunnel,Ylva Olaison as Cast.",The genre of the movie is Drama.
Spartacus,"The cast of the movie Spartacus includes Kirk Douglas as Spartacus,Laurence Olivier as Crassus,Charles Laughton as Gracchus,Charles McGraw as Marcellus,Harold J. Stone as David,Herbert Lom as Tigranes Levantus,Jean Simmons as Varinia,Joanna Barnes as Claudia Marius,John Dall as Marcus Publius Glabrus,John Gavin as Julius Caesar,John Ireland as Crixus,Nina Foch as Helena Glabrus,Peter Brocco as Ramon,Peter Ustinov as Batiatus,Woody Strode as Draba.","The genre of the movie is Adventure,Biography,Drama,History,War."
Small Axe: Education,"The cast of the movie Small Axe: Education includes Calum Callaghan as Beck,Ciarán Owens as Principal Cast,Jim Sturgeon as Actor,John Boyega as Leroy Logan,Joy Richardson as Mrs. Logan,Marina Hayter as Witness,Martin Portlock as Officer,Stephen Boxer as Chief Inspector,Steve Toussaint as Principal Cast,Tyrone Huntley as Leee John,Conor Lowson as David,Eddie-Joe Robinson as PC. Millar,Jaden Oshenye as Cast,Nathan Vidal as Leroy 14 Years,Robert Godley-Harrod as Custody PC.",The genre of the movie is Drama.
About Endlessness,"The cast of the movie About Endlessness includes Amanda Davies as Student,Anders Hellström as Flying Man,Ania Nova as The Girl On The Train,Anja Broms as Secretary,Anton Forsdik as Principal Cast,Bengt Bergius as Psychiatrist,Bertil J. Nyberg as Mannen På Parkbanken,Conny Block as Sverker Ohlsson,Florencio Urbano as Restaurant Guest,Gloria Ormandlaky as Principal Cast,Inger Hernmyr as Principal Cast,Jan Steen as Waiter,Jan-Eje Ferling as Man In The Stairs,Jessica Louthander as Narrator,Karin Engman as Mother,Kristina Ekmark as Principal Cast,Lesley Leichtweis Bernardi as The Lady In The Train Station,Lisa Blohm as Lady With Champagne,Lotta Forsberg as Woman On The Street,Marie Burman as Lady In Restaurant,Martin Serner as The Priest,Rebecka Enholm as Dancing Girls,Tatiana Delaunay as Flying Woman,Thore Flygel as Dentist,Anders Hellström as Flying Man,Anton Forsdik as Cast,Fanny Forsdik as Cast,Göran Holm as Café Guest,Jessica Louthander as Cast,Lars Flenstedt-Waleij as Man,Lars Sandström as The Man In The Song,Lotta Forsberg as Woman On The Street,Martin Serner as The Priest,Mattias Königsson as Cast,Nina Törmark as Cast,Olivia Hatamian Sjölund as Young Woman,Stefan Karlsson as Man With Stick,Thore Flygel as Dentist,Ville Elfving as Cast.","The genre of the movie is Drama,Fantasy."
Back to the Future,"The cast of the movie Back to the Future includes Christopher Lloyd as Dr. Emmett Brown,Michael J. Fox as Marty McFly,Billy Zane as Match,Casey Siemaszko as 3-D,Claudia Wells as Jennifer Parker,Crispin Glover as George McFly,Frances Lee McCain as Stella Baines,George DiCenzo as Sam Baines,Harry Waters, Jr. as Marvin Berry,J.J. Cohen as Skinhead,James Tolkan as Mr. Strickland,Lea Thompson as Lorraine Baines,Marc McClure as Dave McFly,Thomas F. Wilson as Biff Tannen,Wendie Jo Sperber as Linda McFly.","The genre of the movie is Adventure,Sci-Fi,Comedy."
If Beale Street Could Talk,"The cast of the movie If Beale Street Could Talk includes Aunjanue Ellis as Mrs. Hunt,Brian Tyree Henry as Daniel,Colman Domingo as Joseph Rivers,Dave Franco as Principal Cast,Diego Luna as Pedrocito,Dominique Thorne as Sheila Hunt,Ebony Obsidian as Adrienne Hunt,Ed Skrein as Officer Bell,Emily Rios as Victoria Rogers,Finn Wittrock as Principal Cast,KiKi Layne as Tish Rivers,Michael Beach as Frank Hunt,Pedro Pascal as Principal Cast,Regina King as Sharon Rivers,Stephan James as Alonzo 'Fonny' Hunt,Teyonah Parris as Ernestine Rivers,Aunjanue Ellis as Mrs. Hunt,Brian Tyree Henry as Daniel Carty,Colman Domingo as Cast,Doris McCarthy as Upscale Shopper,Ed Skrein as Officer Bell,Emily Rios as Victoria Rogers,Faith Logan as Subway Rider,Finn Wittrock as Hayward,Marcia Jean Kurtz as Italian Lady,Pedro Pascal as Pietro Alvarez,Stephan James as Fonny,Teyonah Parris as Ernestine.","The genre of the movie is Drama,Romance,Crime."
My Journey Through French Cinema,"The cast of the movie My Journey Through French Cinema includes André Marcon as Principal Cast,Bertrand Tavernier as Himself,Claude Chabrol as Himself,Eddie Constantine as Himself,Georges de Beauregard as Himself,Jacques Becker as Himself,Jean-Paul Belmondo as Himself,Marcel Carné as Himself,Michel Deville as Himself,Raoul Coutard as Himself,Thierry Frémaux as Himself,Antoine Duhamel as Himself,Bertrand Tavernier as Himself,Claude Chabrol as Himself,Eddie Constantine as Himself,Françoise Giroud as Himself,Georges de Beauregard as Himself,Jacques Becker as Himself,Jean Gabin as Himself,Jean-Luc Godard as Himself,Jean-Paul Belmondo as Himself,Jean-Paul Gaultier as Himself,Marcel Carné as Himself,Michel Deville as Himself,Raoul Coutard as Himself,Thierry Frémaux as Himself.",The genre of the movie is Documentary.
Wallace & Gromit: The Curse of the Were-Rabbit,The cast of the movie Wallace & Gromit: The Curse of the Were-Rabbit includes.,The genre of the movie is .
The Diary of a Teenage Girl,"The cast of the movie The Diary of a Teenage Girl includes Alexander Skarsgård as Monroe,Bel Powley as Minnie,Christopher Meloni as Pascal,Kristen Wiig as Charlotte,Madeleine Waters as Kimmie,Margarita Levieva as Tabatha,Abby Wait as Gretel,Alexander Skarsgård as Monroe,Austin Lyon as Ricky Wasserman,Bel Powley as Minnie,Carson Mell as Michael Cocaine,Charles Lewis III as Cool English Teacher,Christopher Meloni as Pascal,David Fine as Old Hippie,Davy Clements as Arnie,Domino The Cat as Willie,Drew Benda as Dive Bar Patron,Giovanni Miller as Highschool Classmate,John Parsons as Burt,Kristen Wiig as Charlotte,Madeleine Waters as Kimmie,Margarita Levieva as Tabatha,Miranda Bailey as Andrea,Natalie Stephany Aguilar as Classmate/School Girl,Quinn Nagle as Chuck,Samantha Hyde as High School Student,Susannah Schulman as Aline Kominsky.","The genre of the movie is Drama,Romance."
Elena,"The cast of the movie Elena includes Aleksey Rozin as Sergey,Andrey Smirnov as Vladimir,Nadezhda Markina as Elena,Yelena Lyadova as Katerina.",The genre of the movie is Drama.
All Is Lost,"The cast of the movie All Is Lost includes Robert Redford as Our Man,Robert Redford as Our Man.","The genre of the movie is Action,Adventure,Drama."
Hereditary,"The cast of the movie Hereditary includes Alex Wolff as Peter Graham,Ann Dowd as Joan,Austin R. Grant as Stoner,BriAnn Rachele as Student #2,Christy Summerhays as Charlie's Teacher,Gabriel Byrne as Steve Graham,Gabriel Monroe Eckert as Stoner 2,Harrison Nell as Student #1,Jake Brown as Brendan,Jarrod Phillips as Group Leader,John Forker as Funeral Attendee,Mallory Bechtel as Bridget,Marilyn Miller as Woman In The Tree,Mark Blockovich as Support Group Member,Milly Shapiro as Charlie Graham,Morgan Lund as Mr. Davis,Rachelle Hardy as Cult Member,Toni Collette as Annie Graham,Zachary Arthur as Hispanic Boy,A.J. Moss as Student,Ann Dowd as Joan,Austin R. Grant as Stoner,Brock McKinney as Aaron,Chad Wright as Worshiper,Gerry Garcia as Cast,Heidi Méndez as Spanish Speaking Woman,Jarrod Phillips as Group Leader,Jason Miyagi as High School Partier,John Forker as Funeral Attendee,Lorenzo Silva as Skater Boy,Mallory Bechtel as Bridget,Marilyn Miller as Woman In The Tree,Moises L. Tovar as Translator,Rachelle Hardy as Cult Member,Shane Morrisun as Cult Member,Zachary Arthur as Hispanic Boy.","The genre of the movie is Drama,Mystery,Thriller,Horror."
